id,supplier_id,location_type,name,address_line1,address_line2,city,state_province,postal_code,country,latitude,longitude,capacity_mt,operational_since,phone,email,created_at
dead131a-df74-4d72-ade1-a41ff30521e1,87519094-b5f3-4ef6-9d9c-8e503fcfed38,office,Nasarawa Office,325 Processing Zone,,Nasarawa,Nasarawa,,Nigeria,-4.67577,-71.66851,,2011,,,2023-11-23T05:38:30.451Z
452cab49-aeca-4e93-84e9-e45d0124835a,87519094-b5f3-4ef6-9d9c-8e503fcfed38,warehouse,Plateau Warehouse,67 Industrial Zone,,Plateau,Plateau,,Nigeria,27.34687,95.36531,,2009,,,2019-10-18T05:38:30.451Z
8e27cc70-bc7a-423d-adb9-402c9b66e425,87519094-b5f3-4ef6-9d9c-8e503fcfed38,r_and_d_center,Western Australia R And D Center,13 Industrial Way,,Western Australia,Western Australia,,Australia,9.61282,-118.62999,,2016,,,2020-12-26T05:38:30.451Z
d25ceede-5b6d-4de2-b1a9-d38e5a36162c,87519094-b5f3-4ef6-9d9c-8e503fcfed38,office,Lagos Office,183 Processing Way,,Lagos,Lagos,,Nigeria,4.75365,-95.92387,,2021,,,2023-07-07T05:38:30.451Z
a26d51e7-e6ad-4c18-bfc7-d0cda91c3186,87519094-b5f3-4ef6-9d9c-8e503fcfed38,processing_plant,Lagos Processing Plant,460 Mining Road,,Lagos,Lagos,,Nigeria,45.9911,-12.24356,38171,2024,,,2016-05-28T05:38:30.451Z
d48c3b19-6629-4f70-9c07-81e0dcc8c5f8,87519094-b5f3-4ef6-9d9c-8e503fcfed38,warehouse,Lagos Warehouse,855 Processing Road,,Lagos,Lagos,,Nigeria,24.00389,34.11336,,2022,,,2023-06-01T05:38:30.451Z
e281bd93-4fcf-4b2e-9327-68c8dae65abb,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,headquarters,Continental Mining Headquarters,6289 Central Drive,Suite 100,Erongo,Erongo,88037,Namibia,49.39861,-3.36452,,2002,+533-597-1284,sales@continentalmining.com,2022-08-23T05:38:30.409Z
40777c8f-c572-479a-bdd8-d4a6df9b480f,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,r_and_d_center,Addis Ababa R And D Center,812 Processing Zone,,Addis Ababa,Addis Ababa,,Ethiopia,-4.64976,67.46862,,2004,,,2019-01-12T05:38:30.451Z
18974952-3074-4294-b897-4b4823579a7f,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,r_and_d_center,Oromia R And D Center,383 Mining Way,,Oromia,Oromia,,Ethiopia,2.80036,-75.32721,,2014,,,2018-09-26T05:38:30.451Z
157f207e-66ce-443c-b252-da61332400fe,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,office,Khomas Office,300 Industrial Zone,,Khomas,Khomas,,Namibia,-22.82267,124.42464,,2012,,,2018-03-30T05:38:30.451Z
b11ba177-17f1-43ce-b1cc-69198272b98f,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,mining_operation,Erongo Mining Operation,Mine Site Industrial Road,,Erongo,Erongo,,Namibia,-20.64862,-91.59961,29573,2012,,,2018-08-10T05:38:30.451Z
89dc2828-b606-4f21-920f-6807a5d474c6,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,warehouse,Limpopo Warehouse,140 Mining Way,,Limpopo,Limpopo,,South Africa,45.30304,20.00038,,2015,,,2023-01-15T05:38:30.451Z
715f4487-bbda-44c2-8dc7-faf1c3052789,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,r_and_d_center,Erongo R And D Center,127 Industrial Road,,Erongo,Erongo,,Namibia,-1.5081,8.327,,2010,,,2017-12-24T05:38:30.451Z
1a85baa2-6624-4597-b35c-f8d862360e58,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,r_and_d_center,Santiago R And D Center,315 Mining Way,,Santiago,Santiago,,Chile,-33.30279,88.58533,,2021,,,2017-04-20T05:38:30.451Z
4d31bb7b-d415-4017-907b-339511ef525f,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,processing_plant,Erongo Processing Plant,786 Industrial Road,,Erongo,Erongo,,Namibia,14.06538,-85.7982,44433,2024,,,2020-12-07T05:38:30.451Z
7ce1360b-6d20-433f-b45b-c5d7ccb89747,9ddf70f9-bbc1-443d-bc61-d43c7eff6f35,headquarters,Eclipse Enterprises Headquarters,7206 Central Boulevard,,Manitoba,Manitoba,87155,Canada,29.42027,2.57303,,2005,+241-968-3706,sales@eclipseenterprises.com,2022-03-27T05:38:30.409Z
28cf31a3-5526-4599-ac85-6423cc467ae0,9ddf70f9-bbc1-443d-bc61-d43c7eff6f35,processing_plant,North Carolina Processing Plant,922 Industrial Zone,,North Carolina,North Carolina,96226,United States,-31.19771,99.11824,9966,2007,,,2018-02-10T05:38:30.451Z
5ef0b2e3-6e10-49f5-8c42-11f4be503ece,9ddf70f9-bbc1-443d-bc61-d43c7eff6f35,r_and_d_center,Northwest Territories R And D Center,728 Mining Way,,Northwest Territories,Northwest Territories,,Canada,20.63619,-31.68098,,2010,,,2024-04-26T05:38:30.451Z
94ef4086-a54e-436c-98e8-5e90c3085819,9ddf70f9-bbc1-443d-bc61-d43c7eff6f35,mining_operation,Salta Mining Operation,Mine Site Processing Way,,Salta,Salta,,Argentina,34.18359,74.80492,24776,2008,,,2019-08-21T05:38:30.451Z
d9b5de7e-0ae0-4360-92c5-c69e4256fdbc,9ddf70f9-bbc1-443d-bc61-d43c7eff6f35,warehouse,Sikasso Warehouse,118 Processing Zone,,Sikasso,Sikasso,,Mali,-23.76477,76.56447,,2009,,,2020-09-23T05:38:30.451Z
0e79c1e8-a686-4a05-b5cf-1a6536b66a47,277bf9bb-fafe-41f0-903a-c7debfdda64b,headquarters,Emerald Lithium Headquarters,4122 Main Avenue,,Nasarawa,Nasarawa,84766,Nigeria,11.23405,82.58372,,2015,+916-275-1701,sales@emeraldlithium.com,2023-11-17T05:38:30.409Z
ee3031e4-aead-44f3-95f3-bba966660880,277bf9bb-fafe-41f0-903a-c7debfdda64b,processing_plant,Lagos Processing Plant,666 Industrial Way,,Lagos,Lagos,,Nigeria,22.71717,19.13794,6921,2024,,,2021-06-30T05:38:30.451Z
6f9bca2c-dd93-491e-9ea3-c33b1fea7d7f,277bf9bb-fafe-41f0-903a-c7debfdda64b,mining_operation,Sikasso Mining Operation,Mine Site Processing Zone,,Sikasso,Sikasso,,Mali,-15.04166,-9.3954,8912,2021,,,2023-02-26T05:38:30.451Z
b17a6205-e42d-4d0c-9908-98d626407c16,277bf9bb-fafe-41f0-903a-c7debfdda64b,r_and_d_center,Lagos R And D Center,211 Processing Zone,,Lagos,Lagos,,Nigeria,-28.75467,84.5282,,2022,,,2022-01-15T05:38:30.451Z
567c760b-9f68-4552-a2f9-94e2988fc426,277bf9bb-fafe-41f0-903a-c7debfdda64b,warehouse,Kinshasa Warehouse,594 Industrial Way,,Kinshasa,Kinshasa,,Democratic Republic of Congo,-6.85396,58.47102,,2024,,,2021-05-06T05:38:30.451Z
faf2a157-1a15-4b63-9ee0-682d170ef339,277bf9bb-fafe-41f0-903a-c7debfdda64b,processing_plant,Lagos Processing Plant,877 Processing Zone,,Lagos,Lagos,,Nigeria,-12.14388,99.79688,45012,2016,,,2016-05-29T05:38:30.451Z
3e70d4b6-d68c-430c-b46e-7c2d3848bf29,277bf9bb-fafe-41f0-903a-c7debfdda64b,processing_plant,Bikita Processing Plant,923 Industrial Road,,Bikita,Bikita,,Zimbabwe,-26.10594,101.45107,27379,2021,,,2022-12-15T05:38:30.451Z
d9ab0b3d-2bd3-4360-9076-8b68e769a375,85f19c5f-c906-4131-a2e1-c7ee824853e5,headquarters,Legacy Minerals Headquarters,3292 Main Street,Building A,Jujuy,Jujuy,45116,Argentina,-6.99257,-54.47741,,2006,+947-703-5430,sales@legacyminerals.com,2021-01-19T05:38:30.409Z
16117dbd-58cb-4f8f-b6d2-3b8ac42ca270,85f19c5f-c906-4131-a2e1-c7ee824853e5,processing_plant,Salta Processing Plant,7 Processing Way,,Salta,Salta,,Argentina,46.68248,44.59334,31552,2012,,,2018-12-08T05:38:30.451Z
18daf594-dcee-41ac-9e2b-549563c8168d,85f19c5f-c906-4131-a2e1-c7ee824853e5,mining_operation,Catamarca Mining Operation,Mine Site Industrial Way,,Catamarca,Catamarca,,Argentina,-4.69932,20.22534,16208,2010,,,2019-02-03T05:38:30.451Z
58476425-a30c-4601-aef2-706997d5909a,85f19c5f-c906-4131-a2e1-c7ee824853e5,office,Oromia Office,527 Industrial Zone,,Oromia,Oromia,,Ethiopia,22.98359,-73.27055,,2016,,,2017-10-01T05:38:30.451Z
9bd13a4d-8b99-4fb4-8b41-6079ffa29579,b773ff39-d507-4e20-9088-7d1b90ef4c59,headquarters,Horizon Group Headquarters,7551 Central Street,Building A,Limpopo,Limpopo,77191,South Africa,2.23998,85.92165,,1996,+546-356-6042,sales@horizongroup.com,2021-05-29T05:38:30.409Z
9c142bea-aac9-4c64-9a49-97ec67a33477,b773ff39-d507-4e20-9088-7d1b90ef4c59,r_and_d_center,Northern Cape R And D Center,715 Industrial Road,,Northern Cape,Northern Cape,,South Africa,-23.15204,8.32983,,2005,,,2023-02-24T05:38:30.451Z
3667c9cb-c409-44a7-bf71-f986b65c3c03,b773ff39-d507-4e20-9088-7d1b90ef4c59,mining_operation,Oromia Mining Operation,Mine Site Processing Zone,,Oromia,Oromia,,Ethiopia,40.21347,-81.86992,5976,2022,,,2022-07-02T05:38:30.451Z
83eeeaae-6794-465a-a5a3-cb8c68498d10,b773ff39-d507-4e20-9088-7d1b90ef4c59,office,Ontario Office,103 Industrial Way,,Ontario,Ontario,,Canada,43.80504,118.32421,,2001,,,2018-08-29T05:38:30.451Z
9c4142a7-bfc2-46f8-b6bb-4e123b99517d,b773ff39-d507-4e20-9088-7d1b90ef4c59,warehouse,Gauteng Warehouse,586 Industrial Way,,Gauteng,Gauteng,,South Africa,-29.60459,-102.1798,,1999,,,2019-11-17T05:38:30.451Z
8f809c6c-917b-4c59-812d-bb334e0093b5,b773ff39-d507-4e20-9088-7d1b90ef4c59,processing_plant,Western Processing Plant,856 Industrial Way,,Western,Western,,Ghana,-17.61038,-109.82864,15836,2012,,,2017-05-13T05:38:30.451Z
0480c38f-a9c4-47ae-ab5a-640934c4d472,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,headquarters,Diamond Industries Headquarters,5088 Industrial Boulevard,Floor 5,Addis Ababa,Addis Ababa,17013,Ethiopia,21.32812,75.0563,,2016,+188-584-7400,sales@diamondindustries.com,2021-07-11T05:38:30.409Z
b4d05e6b-0ee3-4dba-8bbd-965b1b413d3e,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,warehouse,Santiago Warehouse,809 Mining Way,,Santiago,Santiago,,Chile,1.39023,123.35951,,2023,,,2023-02-02T05:38:30.451Z
63975c56-479a-406b-bf29-53bcb1c4549e,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,warehouse,Bikita Warehouse,107 Processing Way,,Bikita,Bikita,,Zimbabwe,20.96943,-66.43302,,2022,,,2020-02-24T05:38:30.451Z
6793ba46-7bef-4f52-a0f2-2bd69d582f16,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,mining_operation,Oromia Mining Operation,Mine Site Industrial Zone,,Oromia,Oromia,,Ethiopia,-8.23916,102.67285,25492,2022,,,2020-06-17T05:38:30.451Z
38d5ba26-326b-4967-94a0-e9e232af69a7,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,office,Southern Nations Office,166 Processing Road,,Southern Nations,Southern Nations,,Ethiopia,6.98698,119.45756,,2016,,,2024-08-28T05:38:30.451Z
1b1b2181-2dc0-4f1d-8e65-db191d39f40c,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,mining_operation,Oromia Mining Operation,Mine Site Industrial Road,,Oromia,Oromia,,Ethiopia,41.08013,-7.61906,47657,2022,,,2023-02-14T05:38:30.451Z
3568d435-21f0-4ac4-a843-d436415b7a41,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,mining_operation,Sichuan Mining Operation,Mine Site Industrial Road,,Sichuan,Sichuan,,China,-6.95834,-106.77223,28513,2024,,,2018-03-12T05:38:30.451Z
ec070cc0-006c-401b-a58c-b8c1eee653b3,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,mining_operation,Oromia Mining Operation,Mine Site Processing Zone,,Oromia,Oromia,,Ethiopia,42.66754,117.52957,25484,2020,,,2024-09-25T05:38:30.451Z
cbf26503-501a-4dbd-bf7e-e95c15bf25f0,7046e05c-72f2-4a98-8623-30516724d0bc,headquarters,Platinum Mining Headquarters,5465 Business Avenue,Floor 5,Sikasso,Sikasso,35976,Mali,17.66407,-102.05284,,2019,+687-866-8306,sales@platinummining.com,2022-06-16T05:38:30.409Z
8ad1dc41-59dc-4ef2-ba32-2d0b95aba69b,7046e05c-72f2-4a98-8623-30516724d0bc,mining_operation,Bamako Mining Operation,Mine Site Processing Zone,,Bamako,Bamako,,Mali,-34.3035,63.82429,6827,2019,,,2021-07-27T05:38:30.451Z
e88f7dd2-4665-4537-9e59-f5d4fef25cbf,7046e05c-72f2-4a98-8623-30516724d0bc,warehouse,Kayes Warehouse,157 Processing Way,,Kayes,Kayes,,Mali,25.77049,-117.39936,,2022,,,2016-05-23T05:38:30.451Z
6c3da1f2-6b33-4329-812e-b899753b6478,7046e05c-72f2-4a98-8623-30516724d0bc,processing_plant,Antofagasta Processing Plant,332 Processing Zone,,Antofagasta,Antofagasta,,Chile,8.2328,-67.30365,19313,2023,,,2019-01-13T05:38:30.451Z
ac657e2b-3300-4698-ad09-cd66ef28f625,7046e05c-72f2-4a98-8623-30516724d0bc,office,Kayes Office,458 Mining Road,,Kayes,Kayes,,Mali,5.91673,-26.27545,,2024,,,2016-02-02T05:38:30.451Z
28ac2687-efeb-496e-96d3-c315cad44b5e,7046e05c-72f2-4a98-8623-30516724d0bc,mining_operation,Sikasso Mining Operation,Mine Site Mining Way,,Sikasso,Sikasso,,Mali,45.59555,52.6425,26719,2020,,,2020-08-08T05:38:30.451Z
66e422d0-ef82-45d2-9424-e4bb7722222d,7046e05c-72f2-4a98-8623-30516724d0bc,office,Hwange Office,659 Industrial Road,,Hwange,Hwange,,Zimbabwe,27.65099,-61.05254,,2024,,,2018-07-26T05:38:30.451Z
b79a828d-c0c0-4075-a222-ac19919b3f92,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,headquarters,Quantum Minerals Headquarters,4348 Industrial Boulevard,Suite 100,Jujuy,Jujuy,78127,Argentina,-10.87927,17.50744,,2012,+430-875-7372,sales@quantumminerals.com,2022-03-12T05:38:30.409Z
e9fa84db-0ebd-4e57-be8a-7a764da6ba56,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,r_and_d_center,Salta R And D Center,352 Mining Zone,,Salta,Salta,,Argentina,35.77551,120.99734,,2019,,,2017-03-11T05:38:30.451Z
dc694bb3-573f-479f-99db-ee668f4c8de8,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,r_and_d_center,Catamarca R And D Center,116 Industrial Zone,,Catamarca,Catamarca,,Argentina,-7.51774,23.90624,,2015,,,2019-06-25T05:38:30.451Z
6a4c546e-0d77-48c6-8c7a-55ba8fb22f86,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,r_and_d_center,Catamarca R And D Center,317 Processing Way,,Catamarca,Catamarca,,Argentina,-0.80761,-24.94571,,2018,,,2021-03-09T05:38:30.451Z
b70bf096-721d-438c-b16d-952a3d23c770,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,r_and_d_center,Salta R And D Center,781 Industrial Road,,Salta,Salta,,Argentina,29.00109,-60.97359,,2019,,,2017-01-01T05:38:30.451Z
acfa1312-1c1c-46fa-8083-c0557ad8329b,0af35e47-626b-47c8-9e0b-9872a03ae8b6,headquarters,Legacy Materials Headquarters,7273 Business Boulevard,Building A,South Australia,South Australia,43634,Australia,37.79689,106.85517,,1999,+49-914-9535,sales@legacymaterials.com,2022-02-24T05:38:30.409Z
227acde7-75e0-4709-a849-e2b207a69c79,0af35e47-626b-47c8-9e0b-9872a03ae8b6,warehouse,Western Australia Warehouse,965 Industrial Way,,Western Australia,Western Australia,,Australia,47.17338,86.60387,,2003,,,2023-12-08T05:38:30.451Z
fd17dfce-dc49-42ff-b8a2-d8ae99d9a604,0af35e47-626b-47c8-9e0b-9872a03ae8b6,processing_plant,Limpopo Processing Plant,926 Industrial Zone,,Limpopo,Limpopo,,South Africa,36.50504,107.0258,44285,1999,,,2024-04-03T05:38:30.451Z
b78b5417-2830-4518-b112-8a9a2f7d2d99,0af35e47-626b-47c8-9e0b-9872a03ae8b6,r_and_d_center,Eastern Province R And D Center,248 Industrial Way,,Eastern Province,Eastern Province,,Rwanda,37.15507,71.81467,,2016,,,2021-07-09T05:38:30.451Z
556dcccf-1474-44ca-94a0-458f88a95662,0af35e47-626b-47c8-9e0b-9872a03ae8b6,processing_plant,Western Australia Processing Plant,617 Processing Way,,Western Australia,Western Australia,,Australia,-10.33721,-63.98517,15343,2022,,,2024-12-08T05:38:30.451Z
818bc52a-8e88-446b-9217-d0b00aaea078,0af35e47-626b-47c8-9e0b-9872a03ae8b6,mining_operation,Manitoba Mining Operation,Mine Site Mining Way,,Manitoba,Manitoba,,Canada,15.25042,-85.95666,5217,2023,,,2022-10-03T05:38:30.451Z
0f216b59-61f2-4116-b885-94ec5505f0f2,0af35e47-626b-47c8-9e0b-9872a03ae8b6,office,Kinshasa Office,482 Industrial Road,,Kinshasa,Kinshasa,,Democratic Republic of Congo,-19.48216,129.84685,,2005,,,2019-10-05T05:38:30.451Z
dba117e5-8d00-48da-b3da-cad503a94394,2da0a606-c888-4caa-8d0c-81d3aed13dba,headquarters,Nexus Materials Headquarters,157 Industrial Drive,Suite 100,Eastern Province,Eastern Province,82782,Rwanda,-8.90467,-101.74797,,2019,+520-582-1245,sales@nexusmaterials.com,2022-09-05T05:38:30.410Z
a51588da-90e9-450b-ab61-d180dfd015f9,2da0a606-c888-4caa-8d0c-81d3aed13dba,warehouse,Western Province Warehouse,914 Industrial Zone,,Western Province,Western Province,,Rwanda,3.78856,-69.72214,,2019,,,2016-09-05T05:38:30.451Z
2fee8a7c-7246-4856-b08d-09981653a0dc,2da0a606-c888-4caa-8d0c-81d3aed13dba,office,Eastern Province Office,87 Industrial Zone,,Eastern Province,Eastern Province,,Rwanda,-27.27156,4.69768,,2019,,,2020-10-17T05:38:30.451Z
0c0d14e2-7ce0-4964-8945-e5fdf9936d3d,2da0a606-c888-4caa-8d0c-81d3aed13dba,processing_plant,Jujuy Processing Plant,562 Mining Way,,Jujuy,Jujuy,,Argentina,-3.32677,85.93721,7612,2024,,,2020-06-26T05:38:30.451Z
1f6e1ea2-b1aa-4ffb-9d98-769d628554b6,2da0a606-c888-4caa-8d0c-81d3aed13dba,r_and_d_center,Kigali R And D Center,953 Industrial Road,,Kigali,Kigali,,Rwanda,-22.40047,107.41562,,2024,,,2016-06-03T05:38:30.451Z
6e9bdea0-832c-4f53-88b1-5eb452cc8384,2da0a606-c888-4caa-8d0c-81d3aed13dba,mining_operation,Western Province Mining Operation,Mine Site Industrial Road,,Western Province,Western Province,,Rwanda,29.5381,-68.61481,27440,2019,,,2017-04-02T05:38:30.451Z
92d87809-910e-4c99-a0a9-cbff1c125ea7,2da0a606-c888-4caa-8d0c-81d3aed13dba,office,Manitoba Office,220 Industrial Way,,Manitoba,Manitoba,,Canada,17.54863,-25.428,,2022,,,2016-03-04T05:38:30.451Z
0b240bc1-cc9d-4ea2-ada4-9fbe202723ae,526452e8-c64a-4b48-a821-9a65c3d3da45,headquarters,Premier Enterprises Headquarters,5395 Central Avenue,Building A,Nasarawa,Nasarawa,47043,Nigeria,11.34841,55.52439,,2000,+920-899-8856,sales@premierenterprises.com,2023-05-08T05:38:30.410Z
92210f7b-0519-465b-ae60-fea4ffca9098,526452e8-c64a-4b48-a821-9a65c3d3da45,processing_plant,Plateau Processing Plant,228 Industrial Road,,Plateau,Plateau,,Nigeria,-14.41952,81.1072,13970,2010,,,2016-11-13T05:38:30.451Z
6771a7de-5d4e-445a-bbc0-269633e0bd33,526452e8-c64a-4b48-a821-9a65c3d3da45,processing_plant,Qinghai Processing Plant,192 Mining Way,,Qinghai,Qinghai,,China,26.46034,5.47863,8877,2014,,,2020-03-02T05:38:30.451Z
76559422-6675-4e38-a79c-567529d41735,526452e8-c64a-4b48-a821-9a65c3d3da45,mining_operation,Manono Mining Operation,Mine Site Processing Zone,,Manono,Manono,,Democratic Republic of Congo,36.80816,-104.89754,42548,2018,,,2022-12-29T05:38:30.451Z
04f402fe-f2be-48c2-b8ee-29fbf6535bc7,526452e8-c64a-4b48-a821-9a65c3d3da45,office,Ashanti Office,568 Processing Zone,,Ashanti,Ashanti,,Ghana,11.08154,35.83884,,2004,,,2017-11-23T05:38:30.451Z
c3680a5e-4baa-4fb4-955e-b69ec20ac779,526452e8-c64a-4b48-a821-9a65c3d3da45,warehouse,Sikasso Warehouse,905 Industrial Zone,,Sikasso,Sikasso,,Mali,27.15467,-18.5061,,2011,,,2019-01-01T05:38:30.451Z
b3e4898f-ab76-4229-b2ab-a24d188be5df,526452e8-c64a-4b48-a821-9a65c3d3da45,r_and_d_center,Northern Territory R And D Center,647 Mining Way,,Northern Territory,Northern Territory,,Australia,-13.39046,-84.04606,,2005,,,2019-02-16T05:38:30.451Z
5670ba98-0c2d-4408-83d4-dad50aae1043,4ab2dd23-7743-42ea-91be-b20cd0b3d3c5,headquarters,Pioneer Lithium Headquarters,1292 Business Avenue,,Atacama,Atacama,57617,Chile,21.7355,57.82219,,2007,+258-217-8701,sales@pioneerlithium.com,2024-05-09T05:38:30.410Z
4e9d5859-ebac-48e8-a3cf-0fba6a331baa,4ab2dd23-7743-42ea-91be-b20cd0b3d3c5,mining_operation,Antofagasta Mining Operation,Mine Site Mining Zone,,Antofagasta,Antofagasta,,Chile,23.9803,2.59743,13502,2023,,,2023-02-28T05:38:30.451Z
85a607aa-b4b9-4534-9505-eef3a38d1b4e,4ab2dd23-7743-42ea-91be-b20cd0b3d3c5,processing_plant,Manitoba Processing Plant,145 Processing Way,,Manitoba,Manitoba,,Canada,-22.25483,-53.52902,22571,2010,,,2024-02-20T05:38:30.451Z
bff06a1c-dfe1-4610-a26a-b6e0240b47a3,4ab2dd23-7743-42ea-91be-b20cd0b3d3c5,office,Atacama Office,556 Industrial Road,,Atacama,Atacama,,Chile,21.02398,33.52548,,2019,,,2022-09-30T05:38:30.451Z
927369a6-10e6-4936-8b9d-a32b19243005,58cdc450-a548-4401-8bf2-112ce2b3a84d,headquarters,Quantum Resources Headquarters,1640 Central Street,Building A,Sikasso,Sikasso,68972,Mali,-21.0539,18.03184,,2006,+477-259-3762,sales@quantumresources.com,2021-12-25T05:38:30.410Z
8d52f107-4c4d-4033-b66a-71a7ec8835ae,58cdc450-a548-4401-8bf2-112ce2b3a84d,mining_operation,Kigali Mining Operation,Mine Site Industrial Road,,Kigali,Kigali,,Rwanda,28.34086,40.20987,35447,2020,,,2018-12-08T05:38:30.451Z
334fb494-78c9-40af-bca5-3c40580f2097,58cdc450-a548-4401-8bf2-112ce2b3a84d,warehouse,Qinghai Warehouse,688 Mining Road,,Qinghai,Qinghai,,China,-32.27408,-68.77913,,2021,,,2020-06-10T05:38:30.451Z
161c941f-3de5-4fe7-9568-2ad846c9d9f3,58cdc450-a548-4401-8bf2-112ce2b3a84d,warehouse,Bamako Warehouse,194 Industrial Zone,,Bamako,Bamako,,Mali,-13.71643,64.1946,,2023,,,2016-02-22T05:38:30.451Z
09fabf1b-e796-41f9-a45b-9b9c9b14c29e,58cdc450-a548-4401-8bf2-112ce2b3a84d,warehouse,Lagos Warehouse,88 Industrial Road,,Lagos,Lagos,,Nigeria,23.72872,-48.38193,,2011,,,2017-02-25T05:38:30.451Z
ef150d0c-a7cc-461a-8c6d-1502e633a1e9,07d0779a-7ff7-4ee0-b847-3d7249aff3bf,headquarters,Advanced Enterprises Headquarters,4767 Main Avenue,Suite 100,California,California,30448,United States,-20.00979,125.61518,,1999,+440-327-6498,sales@advancedenterprises.com,2022-07-25T05:38:30.410Z
fe184207-b06b-463c-9e74-df437134f573,07d0779a-7ff7-4ee0-b847-3d7249aff3bf,warehouse,Eastern Province Warehouse,636 Industrial Zone,,Eastern Province,Eastern Province,,Rwanda,0.39109,-24.46792,,2015,,,2021-04-03T05:38:30.451Z
d77f0cbf-8d7f-479b-8056-010af1d57e76,07d0779a-7ff7-4ee0-b847-3d7249aff3bf,r_and_d_center,California R And D Center,74 Processing Road,,California,California,61570,United States,-25.20566,-38.52111,,2016,,,2018-08-31T05:38:30.451Z
4d16534e-7fae-4f35-a32c-39d28399eabb,07d0779a-7ff7-4ee0-b847-3d7249aff3bf,warehouse,Hwange Warehouse,49 Mining Road,,Hwange,Hwange,,Zimbabwe,36.29571,4.85104,,2001,,,2021-12-22T05:38:30.451Z
4e8358d0-47b4-4ea1-9ff8-cbe6c401145d,5d5649db-7391-4669-88d9-6673def550de,headquarters,Legacy Mining Headquarters,3169 Industrial Boulevard,Building A,Plateau,Plateau,69104,Nigeria,29.4343,-48.65946,,2020,+740-509-1158,sales@legacymining.com,2022-08-14T05:38:30.410Z
6fd12538-e051-4722-99af-12d11944bb00,5d5649db-7391-4669-88d9-6673def550de,mining_operation,Lagos Mining Operation,Mine Site Processing Zone,,Lagos,Lagos,,Nigeria,-18.67118,36.58278,31834,2024,,,2017-05-01T05:38:30.451Z
ed6de983-b992-47b7-a6ba-8de7624ae383,5d5649db-7391-4669-88d9-6673def550de,processing_plant,Atacama Processing Plant,364 Industrial Zone,,Atacama,Atacama,,Chile,13.63239,104.97588,34915,2021,,,2018-02-25T05:38:30.451Z
14b46c0c-fd97-4125-b6fd-39fe12e37c82,5d5649db-7391-4669-88d9-6673def550de,warehouse,Karas Warehouse,948 Processing Way,,Karas,Karas,,Namibia,48.43756,76.89606,,2022,,,2017-02-05T05:38:30.451Z
d68c2547-53a5-4c69-a8b2-e2fdf268f525,5d5649db-7391-4669-88d9-6673def550de,r_and_d_center,North Carolina R And D Center,195 Processing Road,,North Carolina,North Carolina,14699,United States,26.38869,91.51423,,2024,,,2023-11-17T05:38:30.451Z
252dab6e-165b-4f7e-a42f-9918a8332446,5d5649db-7391-4669-88d9-6673def550de,r_and_d_center,Jujuy R And D Center,698 Industrial Road,,Jujuy,Jujuy,,Argentina,1.41573,60.06691,,2020,,,2022-04-28T05:38:30.451Z
b14aa5cc-c7b0-4f79-a3bb-2a31ef58e237,5d5649db-7391-4669-88d9-6673def550de,r_and_d_center,Lagos R And D Center,390 Mining Way,,Lagos,Lagos,,Nigeria,36.3244,-5.93606,,2021,,,2017-02-16T05:38:30.451Z
3a837ca4-08af-4b77-a246-64be9e8e33de,5d5649db-7391-4669-88d9-6673def550de,processing_plant,Catamarca Processing Plant,672 Processing Way,,Catamarca,Catamarca,,Argentina,44.54447,25.54939,38935,2024,,,2021-11-17T05:38:30.451Z
cc15006c-7ff4-48dd-8837-9485460ecaa6,3f719a20-196e-4723-8a34-9b1673a8bc47,headquarters,Platinum Industries Headquarters,3217 Business Boulevard,Suite 100,Southern Nations,Southern Nations,37978,Ethiopia,17.28132,48.74276,,2009,+73-642-6180,sales@platinumindustries.com,2023-09-07T05:38:30.410Z
