id,supplier_id,name,description,category,grade,purity_percentage,li2co3_content,lioh_content,li2o_content,particle_size_um,bulk_density,moisture_content,unit,min_order_quantity,lead_time_days,available_quantity,certifications,esg_compliant,conflict_free,specifications,pricing,status,created_at,updated_at
97fc62ec-c418-488e-bb5e-43f5b0061ec9,85f19c5f-c906-4131-a2e1-c7ee824853e5,Pharmaceutical Grade Lithium Hydroxide 99.62%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.62,,56.3,,,1.09 g/cm³,0.06,MT,415,89,1123,"[""IATF 16949:2016"",""ISO 14001:2015""]",false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0013%"",""Fe"":""≤0.0005%""}","{""base_price"":5698,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-05-21T05:38:30.419Z,2025-12-24T05:38:30.419Z
781ee5bf-8434-4372-9d94-a601d0c8694e,85f19c5f-c906-4131-a2e1-c7ee824853e5,Battery Grade Lithium Carbonate 99.5%,High-quality battery grade lithium carbonate for EV battery applications. Meets strict automotive specifications.,Lithium Carbonate,Battery Grade,99.46,99.46,,,D50: 50μm,0.84 g/cm³,0.03,MT,20,85,3057,"[""RoHS"",""REACH"",""IATF 16949:2016""]",false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0008%"",""Fe"":""≤0.0002%""}","{""base_price"":14053,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-05-19T05:38:30.419Z,2025-12-25T05:38:30.419Z
7b25355b-1187-490e-9e44-2d6c37213483,85f19c5f-c906-4131-a2e1-c7ee824853e5,Technical Grade Lithium Chloride 99.3%,High-quality technical grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Technical Grade,99.29,,,,,1.22 g/cm³,0.11,MT,121,67,6819,"[""ISO 9001:2015"",""REACH"",""IATF 16949:2016""]",false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.001%"",""Ca"":""≤0.0018%"",""Fe"":""≤0.0004%""}","{""base_price"":5181,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-11-09T05:38:30.419Z,2026-01-02T05:38:30.419Z
90abbe51-dc45-4c1b-b287-deacb82eb9d0,b773ff39-d507-4e20-9088-7d1b90ef4c59,Battery Grade Lithium Hydroxide 99.89%,High-quality battery grade lithium hydroxide for EV battery applications. Meets strict automotive specifications.,Lithium Hydroxide,Battery Grade,99.89,,56.8,,D50: 23μm,0.89 g/cm³,0.05,MT,42,70,1423,"[""ISO 9001:2015"",""ISO 14001:2015"",""REACH"",""IATF 16949:2016""]",false,true,"{""Na"":""≤0.001%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.001%"",""Fe"":""≤0.0003%""}","{""base_price"":17126,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-10-21T05:38:30.419Z,2025-12-29T05:38:30.419Z
6ca3c742-c1e3-4fde-961f-3462b323c51b,b773ff39-d507-4e20-9088-7d1b90ef4c59,Industrial Grade Lithium Carbonate 99.5%,High-quality industrial grade lithium carbonate for industrial applications. Reliable quality for manufacturing.,Lithium Carbonate,Industrial Grade,99.45,99.45,,,,1.38 g/cm³,0.12,MT,171,68,9951,"[""ISO 9001:2015"",""IATF 16949:2016"",""ISO 14001:2015""]",false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0014%"",""Fe"":""≤0.0004%""}","{""base_price"":6223,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",out_of_stock,2025-09-03T05:38:30.419Z,2025-12-05T05:38:30.419Z
f273dc28-e3e5-4959-9b75-fef4b582e619,b773ff39-d507-4e20-9088-7d1b90ef4c59,Battery Grade Lithium Spodumene,High-quality battery grade lithium spodumene for EV battery applications. Meets strict automotive specifications.,Lithium Spodumene,Battery Grade,,,,5.55,D50: 50μm,1.28 g/cm³,0.04,MT,15,87,3857,"[""ISO 14001:2015"",""REACH""]",false,true,"{""Na"":""≤0.0003%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.0014%"",""Fe"":""≤0.0002%""}","{""base_price"":902,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-02-01T05:38:30.419Z,2025-12-31T05:38:30.419Z
f10f0033-7a19-4a4a-ab06-33e6e4cf62d5,b773ff39-d507-4e20-9088-7d1b90ef4c59,Pharmaceutical Grade Lithium Hydroxide 99.53%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.53,,56.11,,,1.11 g/cm³,0.1,MT,186,68,1025,"[""ISO 9001:2015"",""ISO 14001:2015"",""IATF 16949:2016""]",false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0015%"",""Fe"":""≤0.0004%""}","{""base_price"":6658,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-10-22T05:38:30.419Z,2025-12-25T05:38:30.419Z
f0314737-b728-48e4-95c7-2a4e10764c95,b773ff39-d507-4e20-9088-7d1b90ef4c59,Battery Grade Lithium Hydroxide 99.60%,High-quality battery grade lithium hydroxide for EV battery applications. Meets strict automotive specifications.,Lithium Hydroxide,Battery Grade,99.6,,56.13,,D50: 29μm,0.89 g/cm³,0.1,MT,10,43,8671,"[""ISO 9001:2015"",""ISO 14001:2015""]",false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.001%"",""Ca"":""≤0.0006%"",""Fe"":""≤0.0004%""}","{""base_price"":15435,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-08-25T05:38:30.419Z,2025-12-30T05:38:30.419Z
ebd2fad2-39c0-4010-99fe-694cc5f7e19b,b773ff39-d507-4e20-9088-7d1b90ef4c59,Technical Grade Recycled Lithium 98.6%,High-quality technical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Technical Grade,98.58,,,,,1.16 g/cm³,0.06,MT,201,77,9236,"[""ISO 9001:2015"",""ISO 14001:2015"",""IATF 16949:2016"",""RoHS""]",false,true,"{""Na"":""≤0.0003%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.0005%"",""Fe"":""≤0.0003%""}","{""base_price"":8432,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-05-17T05:38:30.419Z,2025-12-08T05:38:30.419Z
ac41e045-e7ef-4c03-842f-3b0ab6c04813,b773ff39-d507-4e20-9088-7d1b90ef4c59,Technical Grade Lithium Hydroxide 99.74%,High-quality technical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Technical Grade,99.74,,56.65,,,1.26 g/cm³,0.09,MT,333,47,2642,"[""REACH"",""RoHS""]",false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0003%"",""Fe"":""≤0.0004%""}","{""base_price"":8099,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-05-05T05:38:30.419Z,2025-12-14T05:38:30.419Z
6f6bea61-2cd4-4224-907d-29e7e4dcd9aa,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,Battery Grade Lithium Chloride 98.2%,High-quality battery grade lithium chloride for EV battery applications. Meets strict automotive specifications.,Lithium Chloride,Battery Grade,98.2,,,,D50: 29μm,0.91 g/cm³,0.09,MT,45,83,4272,"[""REACH"",""RoHS""]",false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.0013%"",""Fe"":""≤0.0003%""}","{""base_price"":1144,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-01-14T05:38:30.419Z,2025-12-19T05:38:30.419Z
d63ee0fe-1555-4611-bf36-91d32935df95,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,Pharmaceutical Grade Lithium Carbonate 99.5%,High-quality pharmaceutical grade lithium carbonate for industrial applications. Reliable quality for manufacturing.,Lithium Carbonate,Pharmaceutical Grade,99.48,99.48,,,,0.86 g/cm³,0.07,MT,451,49,1504,"[""IATF 16949:2016"",""ISO 14001:2015"",""RoHS"",""REACH""]",false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.001%"",""Fe"":""≤0.0002%""}","{""base_price"":9604,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-10-25T05:38:30.419Z,2025-12-05T05:38:30.419Z
69a1e1c6-d9fe-4604-bcab-bf2403986596,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,Technical Grade Recycled Lithium 98.7%,High-quality technical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Technical Grade,98.67,,,,,1.35 g/cm³,0.03,MT,318,82,7243,"[""REACH"",""ISO 9001:2015""]",false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0012%"",""Fe"":""≤0.0001%""}","{""base_price"":5859,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-06-26T05:38:30.419Z,2026-01-02T05:38:30.419Z
a83d0bce-5ae9-4dda-95f4-61b60a3be4ea,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,Industrial Grade Recycled Lithium 98.3%,High-quality industrial grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Industrial Grade,98.33,,,,,1.13 g/cm³,0.14,MT,283,84,9183,"[""ISO 14001:2015"",""REACH"",""RoHS"",""ISO 9001:2015""]",false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0002%"",""Fe"":""≤0.0003%""}","{""base_price"":8171,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-03-31T05:38:30.419Z,2025-12-26T05:38:30.419Z
503815ef-3349-4cf4-ba55-bf3dc9cf9b46,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,Industrial Grade Recycled Lithium 98.4%,High-quality industrial grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Industrial Grade,98.36,,,,,1.33 g/cm³,0.03,MT,408,48,3211,"[""ISO 9001:2015"",""REACH""]",false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0006%"",""Fe"":""≤0.0003%""}","{""base_price"":7965,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-07-26T05:38:30.419Z,2025-12-24T05:38:30.419Z
fcf60ef1-957b-4bbb-8bb7-45e3ff984b2a,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,Battery Grade Other 98.2%,High-quality battery grade other for EV battery applications. Meets strict automotive specifications.,Other,Battery Grade,98.2,,,,D50: 12μm,0.87 g/cm³,0.08,MT,28,66,1468,"[""ISO 9001:2015"",""ISO 14001:2015""]",false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.001%"",""Fe"":""≤0.0002%""}","{""base_price"":987,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-06-10T05:38:30.419Z,2025-12-31T05:38:30.419Z
5ad37f31-8063-471f-b46a-9a79accf2689,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,Technical Grade Lithium Hydroxide 99.89%,High-quality technical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Technical Grade,99.89,,56.2,,,1.38 g/cm³,0.1,MT,272,42,8848,"[""IATF 16949:2016"",""ISO 14001:2015"",""REACH"",""RoHS""]",false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.0015%"",""Fe"":""≤0.0004%""}","{""base_price"":7911,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-08-19T05:38:30.419Z,2025-12-31T05:38:30.419Z
64ce6909-8469-496d-bb85-723f6b4a6a1e,7046e05c-72f2-4a98-8623-30516724d0bc,Pharmaceutical Grade Lithium Hydroxide 99.71%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.71,,56.88,,,0.85 g/cm³,0.07,MT,250,80,8268,"[""IATF 16949:2016"",""ISO 9001:2015"",""RoHS""]",false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0007%"",""Ca"":""≤0.0014%"",""Fe"":""≤0.0001%""}","{""base_price"":5415,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-06-21T05:38:30.419Z,2025-12-18T05:38:30.419Z
b6ed8132-499b-46f2-8473-ed0945978d2d,7046e05c-72f2-4a98-8623-30516724d0bc,Pharmaceutical Grade Recycled Lithium 98.8%,High-quality pharmaceutical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Pharmaceutical Grade,98.77,,,,,0.83 g/cm³,0.13,MT,160,33,3649,"[""ISO 9001:2015"",""ISO 14001:2015"",""REACH""]",false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0008%"",""Fe"":""≤0.0002%""}","{""base_price"":8083,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-08-17T05:38:30.419Z,2025-12-24T05:38:30.419Z
ac52b9b9-3245-4b13-a016-4b0a805dd181,7046e05c-72f2-4a98-8623-30516724d0bc,Industrial Grade Lithium Carbonate 99.85%,High-quality industrial grade lithium carbonate for industrial applications. Reliable quality for manufacturing.,Lithium Carbonate,Industrial Grade,99.85,99.85,,,,0.86 g/cm³,0.15,MT,497,86,7050,"[""IATF 16949:2016"",""ISO 9001:2015"",""ISO 14001:2015"",""RoHS""]",false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0016%"",""Fe"":""≤0.0003%""}","{""base_price"":5330,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-09-28T05:38:30.419Z,2025-12-08T05:38:30.419Z
832eb2ca-4bd7-457b-b2f5-072ada397af6,7046e05c-72f2-4a98-8623-30516724d0bc,Battery Grade Lithium Chloride 98.5%,High-quality battery grade lithium chloride for EV battery applications. Meets strict automotive specifications.,Lithium Chloride,Battery Grade,98.55,,,,D50: 16μm,0.89 g/cm³,0.11,MT,40,81,5144,"[""ISO 14001:2015"",""IATF 16949:2016"",""RoHS""]",false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.0004%"",""Fe"":""≤0.0003%""}","{""base_price"":877,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-10-13T05:38:30.419Z,2025-12-24T05:38:30.419Z
466a2ce6-9ca3-4d7d-aea4-1acec0308be9,7046e05c-72f2-4a98-8623-30516724d0bc,Technical Grade Other 98.1%,High-quality technical grade other for industrial applications. Reliable quality for manufacturing.,Other,Technical Grade,98.07,,,,,0.9 g/cm³,0.14,MT,77,53,5215,"[""REACH"",""IATF 16949:2016"",""ISO 14001:2015"",""RoHS""]",false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.0014%"",""Fe"":""≤0.0004%""}","{""base_price"":6456,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-03-11T05:38:30.419Z,2025-12-23T05:38:30.419Z
0649f18a-8f05-413c-b03a-41b75463b61e,7046e05c-72f2-4a98-8623-30516724d0bc,Industrial Grade Lithium Hydroxide 99.91%,High-quality industrial grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Industrial Grade,99.91,,56.21,,,1.33 g/cm³,0.13,MT,74,83,4227,"[""ISO 14001:2015"",""RoHS"",""REACH""]",false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0015%"",""Fe"":""≤0.0002%""}","{""base_price"":6130,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-09-22T05:38:30.419Z,2025-12-20T05:38:30.419Z
ba9b0bc3-a917-4124-8a1c-304f479bdeb6,7046e05c-72f2-4a98-8623-30516724d0bc,Pharmaceutical Grade Lithium Hydroxide 99.70%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.7,,56.03,,,0.81 g/cm³,0.12,MT,362,58,2656,"[""ISO 9001:2015"",""IATF 16949:2016"",""REACH"",""ISO 14001:2015""]",false,true,"{""Na"":""≤0.001%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.0012%"",""Fe"":""≤0.0002%""}","{""base_price"":5635,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-02-08T05:38:30.419Z,2025-12-27T05:38:30.419Z
7f551d79-3720-4739-8a4d-ce2038fff11e,7046e05c-72f2-4a98-8623-30516724d0bc,Industrial Grade Other 98.1%,High-quality industrial grade other for industrial applications. Reliable quality for manufacturing.,Other,Industrial Grade,98.12,,,,,0.99 g/cm³,0.13,MT,408,30,8205,"[""ISO 9001:2015"",""ISO 14001:2015""]",false,true,"{""Na"":""≤0.0001%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0003%"",""Fe"":""≤0.0004%""}","{""base_price"":7273,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-02-20T05:38:30.419Z,2025-12-31T05:38:30.419Z
ed3c68aa-16de-4317-8e78-db4178975253,7046e05c-72f2-4a98-8623-30516724d0bc,Pharmaceutical Grade Lithium Hydroxide 99.59%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.59,,56.76,,,1.15 g/cm³,0.05,MT,227,43,7814,"[""ISO 9001:2015"",""ISO 14001:2015"",""IATF 16949:2016""]",false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0004%"",""Fe"":""≤0.0001%""}","{""base_price"":7093,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-10-20T05:38:30.419Z,2025-12-06T05:38:30.419Z
9ccba337-a2ed-4ac7-bfd6-53f1c8f80fdc,7046e05c-72f2-4a98-8623-30516724d0bc,Pharmaceutical Grade Recycled Lithium 99.0%,High-quality pharmaceutical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Pharmaceutical Grade,98.96,,,,,1.18 g/cm³,0.04,MT,95,57,2837,"[""REACH"",""IATF 16949:2016"",""ISO 14001:2015""]",false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0001%"",""Fe"":""≤0.0001%""}","{""base_price"":8309,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-05-21T05:38:30.419Z,2025-12-03T05:38:30.419Z
5cc3cd48-e220-4622-889c-3d54ea14cee9,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,Technical Grade Other 99.2%,High-quality technical grade other for industrial applications. Reliable quality for manufacturing.,Other,Technical Grade,99.15,,,,,0.82 g/cm³,0.07,MT,417,50,5191,"[""REACH"",""IATF 16949:2016""]",false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0007%"",""Ca"":""≤0.0018%"",""Fe"":""≤0.0002%""}","{""base_price"":5727,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-10-10T05:38:30.419Z,2025-12-23T05:38:30.419Z
465f4850-3946-4df6-b775-d04974541890,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,Pharmaceutical Grade Recycled Lithium 98.5%,High-quality pharmaceutical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Pharmaceutical Grade,98.5,,,,,0.88 g/cm³,0.07,MT,316,40,6438,"[""RoHS"",""IATF 16949:2016"",""ISO 9001:2015"",""REACH""]",false,true,"{""Na"":""≤0.001%"",""Mg"":""≤0.001%"",""Ca"":""≤0.0003%"",""Fe"":""≤0.0004%""}","{""base_price"":5630,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-04-18T05:38:30.419Z,2025-12-26T05:38:30.419Z
6e2deb68-7894-4ec8-b956-1259c68be812,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,Technical Grade Other 99.2%,High-quality technical grade other for industrial applications. Reliable quality for manufacturing.,Other,Technical Grade,99.19,,,,,1.35 g/cm³,0.01,MT,237,85,9015,"[""RoHS"",""ISO 9001:2015"",""ISO 14001:2015"",""IATF 16949:2016""]",false,true,"{""Na"":""≤0.001%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.0019%"",""Fe"":""≤0.0002%""}","{""base_price"":9976,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-11-24T05:38:30.419Z,2025-12-09T05:38:30.419Z
fa65591f-866f-4953-875d-fa0521a79435,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,Battery Grade Lithium Chloride 99.1%,High-quality battery grade lithium chloride for EV battery applications. Meets strict automotive specifications.,Lithium Chloride,Battery Grade,99.1,,,,D50: 48μm,1.3 g/cm³,0.04,MT,24,84,4131,"[""IATF 16949:2016"",""ISO 9001:2015"",""ISO 14001:2015""]",false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.0004%"",""Fe"":""≤0.0003%""}","{""base_price"":988,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-09-03T05:38:30.419Z,2026-01-01T05:38:30.419Z
4e4af63c-018b-429e-979d-f7f2b968bdf7,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,Battery Grade Lithium Hydroxide 99.89%,High-quality battery grade lithium hydroxide for EV battery applications. Meets strict automotive specifications.,Lithium Hydroxide,Battery Grade,99.89,,56.25,,D50: 22μm,1.23 g/cm³,0.03,MT,18,72,920,"[""ISO 14001:2015"",""RoHS""]",false,true,"{""Na"":""≤0.0001%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.0012%"",""Fe"":""≤0.0005%""}","{""base_price"":15503,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",out_of_stock,2024-06-12T05:38:30.419Z,2025-12-31T05:38:30.419Z
7b04bec3-4aeb-4982-ac60-72e32a034100,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,Battery Grade Lithium Hydroxide 99.94%,High-quality battery grade lithium hydroxide for EV battery applications. Meets strict automotive specifications.,Lithium Hydroxide,Battery Grade,99.94,,56.15,,D50: 59μm,1.03 g/cm³,0.06,MT,22,63,4545,"[""REACH"",""IATF 16949:2016"",""ISO 14001:2015"",""RoHS""]",false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0012%"",""Fe"":""≤0.0001%""}","{""base_price"":16349,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-08-11T05:38:30.419Z,2025-12-26T05:38:30.419Z
e2d8b35d-e634-4032-93ad-a4c0734e148c,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,Battery Grade Lithium Chloride 98.8%,High-quality battery grade lithium chloride for EV battery applications. Meets strict automotive specifications.,Lithium Chloride,Battery Grade,98.8,,,,D50: 51μm,1.16 g/cm³,0.03,MT,48,34,3695,"[""IATF 16949:2016"",""ISO 9001:2015"",""RoHS""]",false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0018%"",""Fe"":""≤0.0004%""}","{""base_price"":828,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-05-01T05:38:30.419Z,2026-01-02T05:38:30.419Z
8d5f55cb-5601-4deb-bf13-bb48033f6597,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,Battery Grade Recycled Lithium 98.1%,High-quality battery grade recycled lithium for EV battery applications. Meets strict automotive specifications.,Recycled Lithium,Battery Grade,98.06,,,,D50: 60μm,1.03 g/cm³,0.12,MT,13,31,6964,"[""RoHS"",""IATF 16949:2016"",""ISO 9001:2015"",""REACH""]",false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.001%"",""Fe"":""≤0.0003%""}","{""base_price"":905,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-09-12T05:38:30.419Z,2025-12-28T05:38:30.419Z
6ff03b74-879d-4310-b974-ac2a0bd0a88f,0af35e47-626b-47c8-9e0b-9872a03ae8b6,Pharmaceutical Grade Lithium Chloride 98.2%,High-quality pharmaceutical grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Pharmaceutical Grade,98.21,,,,,1.12 g/cm³,0.14,MT,127,62,7818,"[""IATF 16949:2016"",""REACH"",""ISO 14001:2015""]",false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.0002%"",""Fe"":""≤0.0003%""}","{""base_price"":8290,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-04-28T05:38:30.419Z,2025-12-27T05:38:30.419Z
05df2ed5-9209-44c4-88aa-dc7e35e97bf7,0af35e47-626b-47c8-9e0b-9872a03ae8b6,Industrial Grade Lithium Hydroxide 99.63%,High-quality industrial grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Industrial Grade,99.63,,56.64,,,1.04 g/cm³,0.09,MT,454,55,9065,"[""RoHS"",""REACH""]",false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0001%"",""Fe"":""≤0.0002%""}","{""base_price"":9107,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-08-28T05:38:30.419Z,2025-12-11T05:38:30.419Z
